movie_nm|ogroup|ti_mean|ti_min|ti_max
와일드 라이프|3|0.012157333333333334|0.00451|0.027110000000000002
와일드 로즈|1|0.11904566666666663|0.01732|1.75673
와일드 로즈|2|0.16364866666666664|0.06875|0.37979
와일드 로즈|3|0.08041600000000002|0.02447|0.81894
완벽한 그녀의 비밀|1|0.007008571428571428|0.00225|0.01069
완벽한 그녀의 비밀|2|0.004912333333333335|0.00135|0.015130000000000001
완벽한 그녀의 비밀|3|0.0026530000000000004|0.00037|0.00707
완벽한 살인|1|0.0024906666666666666|0.00037|0.021759999999999998
완벽한 살인|2|0.08051833333333333|0.00256|0.39094
완벽한 살인|3|0.006911000000000002|0.0037600000000000003|0.01235
왓 데이 해드|1|0.011668333333333334|0.00045|0.04872
왓 데이 해드|2|0.02521566666666667|0.00707|0.07395
왓 데이 해드|3|0.022689000000000004|0.00158|0.49585
왓칭|1|0.29617566666666667|0.07041|3.63584
왓칭|2|0.9852103333333331|0.11229000000000001|5.8042300000000004
왓칭|3|0.13182400000000002|0.07177|0.31140999999999996
왕이 될 아이|1|0.17456366666666667|0.0015|0.51159
왕이 될 아이|2|0.19665433333333335|0.01762|0.78595
왕이 될 아이|3|0.1575146666666667|0.015359999999999999|0.8366399999999999
요로나의 저주|1|0.30938766666666667|0.014230000000000001|2.08411
요로나의 저주|2|1.1412256666666665|0.08111|4.23841
요로나의 저주|3|0.23317400000000005|0.10219|0.50941
요코하마 갱스터|2|0.0027099999999999993|0.00045|0.00399
요코하마 갱스터|3|0.0013914999999999997|0.00037|0.00474
우리 지금 만나|1|0.043312|0.00361|0.6511399999999999
우리 지금 만나|2|0.03765566666666668|0.01634|0.13104000000000002
우리 지금 만나|3|0.01673166666666667|0.00813|0.0848
우리가족: 라멘샵|1|0.003949666666666666|0.00045|0.01641
우리가족: 라멘샵|2|0.0064314285714285714|0.00045|0.02071
우리가족: 라멘샵|3|0.0006479999999999999|0.00037|0.0012
우리는 언제나 성에 살았다|1|0.046217333333333326|0.00158|0.60129
우리는 언제나 성에 살았다|2|0.07529499999999997|0.02568|0.15897999999999998
우리는 언제나 성에 살았다|3|0.01298366666666667|0.00481|0.03373
우리들의 완벽한 세계|1|0.024715999999999995|0.009179999999999999|0.07478
우리들의 완벽한 세계|2|0.051947999999999994|0.02455|0.10942
우리들의 완벽한 세계|3|0.019006666666666665|0.00911|0.03946
우리를 갈라놓는 것들|1|0.00588857142857143|0.00037|0.016640000000000002
우리를 갈라놓는 것들|2|0.011876999999999995|0.00617|0.0262
우리를 갈라놓는 것들|3|0.021386333333333337|0.00105|0.11673
우리집|1|0.12349933333333334|0.03871|0.26456999999999997
우리집|2|0.33422999999999997|0.1147|1.48146
우리집|3|0.07236733333333333|0.04804|0.1229
우먼 인 할리우드|1|0.022116000000000004|0.00135|0.12283
우먼 인 할리우드|2|0.08220833333333331|0.01265|0.29002
우먼 인 할리우드|3|0.010402666666666668|0.00542|0.019430000000000003
우상|1|1.172060333333333|0.06981|12.53156
우상|2|2.855404666666667|0.19724|19.46141
우상|3|0.4037483333333333|0.11824000000000001|1.12154
우이 러브|1|0.010791999999999998|0.00286|0.03667
우이 러브|2|0.04473066666666666|0.01702|0.1339
우이 러브|3|0.014136666666666667|0.01024|0.01845
우주전쟁 2019|1|0.00143|0.00128|0.00158
우주전쟁 2019|2|0.0033949999999999996|0.00037|0.01031
우주전쟁 2019|3|0.0017393333333333332|0.00037|0.00414
우행록: 어리석은 자의 기록|1|0.066556|0.00655|0.31246999999999997
우행록: 어리석은 자의 기록|2|0.08522766666666667|0.02447|0.23429
우행록: 어리석은 자의 기록|3|0.020723333333333337|0.01009|0.046610000000000006
울프 SWAT|1|0.0016200000000000001|0.00037|0.00301
울프 SWAT|2|0.008092666666666668|0.0015|0.07282000000000001
울프 SWAT|3|0.02332033333333334|0.00165|0.10121000000000001
울프 특공대|1|0.000615|0.00037|0.0009699999999999999
울프 특공대|2|0.002536296296296297|0.00045|0.0061
울프 특공대|3|0.0004818181818181817|0.00037|0.0006
워 이베이젼|1|0.0009000000000000001|0.00045|0.00158
워 이베이젼|2|0.0035582758620689653|0.00075|0.00851
워 이베이젼|3|0.0011320689655172412|0.00045|0.00361
워파이터|1|0.00131875|0.00037|0.0061
워파이터|2|0.06584533333333334|0.00707|0.6833
워파이터|3|0.005188|0.00165|0.01084
원네이션|1|0.03909466666666666|0.00399|0.37451999999999996
원네이션|2|0.04322900000000001|0.007379999999999999|0.17238
원네이션|3|0.008394|0.0036899999999999997|0.01762
원더랜드|1|0.08004466666666667|0.03773|0.39486
원더랜드|2|0.3589676666666667|0.04458|2.80424
원더랜드|3|0.06466599999999999|0.033960000000000004|0.23526999999999998
원스 어폰 어 타임... 인 할리우드|1|0.12004233333333333|0.03916|0.43183
원스 어폰 어 타임... 인 할리우드|2|0.5943806666666667|0.028089999999999997|2.04675
원스 어폰 어 타임... 인 할리우드|3|0.029042333333333337|0.0195|0.05384
원펀치|1|0.01770566666666667|0.00911|0.041339999999999995
원펀치|2|0.32275266666666663|0.03946|1.30018
원펀치|3|0.035680333333333335|0.018369999999999997|0.07832
월성|1|0.016894|0.00436|0.0378
월성|2|0.034605333333333335|0.0079|0.12968
월성|3|0.012089333333333332|0.00594|0.027180000000000003
웰컴 투 스웨덴|1|0.0012099999999999997|0.00037|0.0033799999999999998
웰컴 투 스웨덴|2|0.0012752631578947368|0.00037|0.00564
웰컴 투 스웨덴|3|0.000432|0.00037|0.0006
위대한 전진|1|0.000785|0.00037|0.0009699999999999999
위대한 전진|2|0.001553214285714286|0.0006|0.0042899999999999995
위대한 전진|3|0.0006381818181818183|0.00037|0.00143
유랑지구|1|0.10982233333333331|0.01634|0.56348
유랑지구|2|0.5382916666666667|0.15454|2.66492
유랑지구|3|0.09544099999999997|0.03803|0.28505
유열의 음악앨범|1|1.3256096666666664|0.13977|5.312819999999999
유열의 음악앨범|2|6.182615333333332|0.51664|23.45205
유열의 음악앨범|3|0.6493566666666666|0.1821|2.6992599999999998
윤희에게|1|0.4660576666666666|0.04639|5.95011
윤희에게|2|1.2536663333333329|0.36157|2.11732
윤희에게|3|0.5603063333333335|0.1943|1.84477
이스케이프 룸|1|1.4130139999999998|0.05535|21.7768
이스케이프 룸|2|2.2172|0.18218|8.84036
이스케이프 룸|3|1.450617|0.13337000000000002|16.1915
이월|1|0.03410466666666667|0.015359999999999999|0.05256
이월|2|0.046014000000000006|0.01958|0.08615
이월|3|0.02907533333333333|0.0134|0.04578
이케아 옷장에서 시작된 특별난 여행|1|0.03262533333333333|0.00828|0.11740999999999999
이케아 옷장에서 시작된 특별난 여행|2|0.110053|0.0302|0.42573
이케아 옷장에서 시작된 특별난 여행|3|0.019103333333333337|0.009179999999999999|0.03848
이타미 준의 바다|1|0.02896266666666667|0.0030800000000000003|0.1397
이타미 준의 바다|2|0.110378|0.04955|0.2309
이타미 준의 바다|3|0.022932333333333336|0.0076|0.06377999999999999
인면어: 저주의 시작|1|0.04439592592592592|0.00045|0.32391
인면어: 저주의 시작|2|0.08221666666666669|0.017169999999999998|0.237
인면어: 저주의 시작|3|0.017055333333333336|0.00361|0.046239999999999996
인비저블 위트니스|1|0.007837666666666666|0.00135|0.040139999999999995
인비저블 위트니스|2|0.017511000000000002|0.00542|0.03291
인비저블 위트니스|3|0.005719|0.00301|0.01001
인크레더블 손오공|1|0.002023125|0.00037|0.00549
인크레더블 손오공|2|0.08816833333333332|0.00135|0.50888
인크레더블 손오공|3|0.006932666666666668|0.00323|0.01845
인투 더 애쉬|1|0.002191666666666667|0.00112|0.00301
인투 더 애쉬|2|0.06878933333333333|0.00301|0.24416
인투 더 애쉬|3|0.007851333333333335|0.00399|0.016040000000000002
일일시호일|1|0.054085|0.01137|0.22518000000000002
일일시호일|2|0.253216|0.10965|0.40276
일일시호일|3|0.06790700000000002|0.03999|0.12735
일진3|1|0.06375766666666666|0.04187|0.14151
일진3|2|0.21605966666666673|0.05407000000000001|0.79115
일진3|3|0.03512766666666667|0.02056|0.0744
잃어버린 세계를 찾아서|1|0.03871833333333333|0.00722|0.32075
잃어버린 세계를 찾아서|2|0.1780126666666666|0.03419|0.611
잃어버린 세계를 찾아서|3|0.03788366666666667|0.02568|0.06265
자전차왕 엄복동|1|3.684134666666666|0.12193|19.1039
자전차왕 엄복동|2|4.273480333333334|0.9417|11.652519999999999
자전차왕 엄복동|3|0.8151173333333334|0.37708|2.1278599999999996
자칼|1|0.014869666666666663|0.00783|0.03539
자칼|2|0.014622666666666671|0.01009|0.02221
자칼|3|0.012692000000000002|0.00813|0.01815
장난스런 키스|1|1.4085726666666665|0.14429|14.99879
장난스런 키스|2|2.8210499999999996|0.68805|7.48105
장난스런 키스|3|0.7660626666666669|0.3572|1.5384
장사리: 잊혀진 영웅들|1|0.7737816666666665|0.20914000000000002|2.38875
장사리: 잊혀진 영웅들|2|3.42894|0.41391000000000006|10.42485
장사리: 잊혀진 영웅들|3|0.9598956666666666|0.26788|5.18735
재혼의 기술|1|0.046120999999999995|0.00361|0.30388000000000004
재혼의 기술|2|0.2548933333333333|0.02447|1.33867
재혼의 기술|3|0.036875000000000005|0.01739|0.0857
적인걸 5: 측천무후 지유명도|1|0.067783|0.00933|0.45797
적인걸 5: 측천무후 지유명도|2|0.039771666666666664|0.014980000000000002|0.14249
적인걸 5: 측천무후 지유명도|3|0.02188266666666667|0.01061|0.15905
전원사형|1|0.00069|0.00037|0.0012
전원사형|2|0.002841904761904762|0.00037|0.00933
전원사형|3|0.001357|0.00037|0.00278
접전: 갑을 전쟁|1|0.0021975|0.0006|0.00647
접전: 갑을 전쟁|2|0.01743310344827586|0.0018|0.053239999999999996
접전: 갑을 전쟁|3|0.002172083333333333|0.00037|0.00677
정글북: 마법 원정대|1|0.014095999999999997|0.006999999999999999|0.05678
정글북: 마법 원정대|2|0.04806766666666668|0.007679999999999999|0.187
정글북: 마법 원정대|3|0.020610333333333338|0.0076|0.03592
제미니 맨|1|1.9630509999999999|0.0549|47.72515
제미니 맨|2|1.2424780000000004|0.0427|7.97111
제미니 맨|3|0.7411166666666668|0.05625|4.11739
조|1|0.10939833333333333|0.05234|0.23994000000000001
조|2|0.2268826666666666|0.11673|0.59933
조|3|0.11176300000000002|0.08337|0.14798
조커|1|2.099587|0.71621|8.87606
조커|2|16.224667333333333|4.39604|59.06445
조커|3|2.677856333333333|0.97152|4.82201
존 윅 3: 파라벨룸|1|2.3867473333333336|0.9038200000000001|7.069319999999999
존 윅 3: 파라벨룸|2|4.2012203333333344|0.87136|11.78115
존 윅 3: 파라벨룸|3|1.120315|0.59383|3.10308
졸업|1|0.04144900000000001|0.02605|0.061829999999999996
졸업|2|0.05176033333333333|0.03652|0.08788
졸업|3|0.10783500000000003|0.03803|0.49418999999999996
좀비랜드: 더블 탭|1|0.4132486666666667|0.10536|1.30681
좀비랜드: 더블 탭|2|0.6842463333333331|0.06567|4.83014
좀비랜드: 더블 탭|3|0.22781900000000005|0.07169|0.54028
죄와 벌|1|0.033757333333333334|0.02605|0.04887
죄와 벌|2|0.03586133333333333|0.02455|0.057010000000000005
죄와 벌|3|0.06468333333333334|0.03336|0.21765
주먹왕 랄프 2: 인터넷 속으로|1|0.274895|0.09451|0.9620299999999999
주먹왕 랄프 2: 인터넷 속으로|2|1.3089049999999998|0.24595999999999998|4.42895
주먹왕 랄프 2: 인터넷 속으로|3|0.19071166666666667|0.1223|0.33881999999999995
주전장|1|0.11341833333333333|0.00549|0.47921
주전장|2|0.550635|0.19030999999999998|2.09412
주전장|3|0.092412|0.04112|0.25101
죽음을 거스른 사나이|1|0.00109625|0.0005200000000000001|0.00195
죽음을 거스른 사나이|2|0.02956766666666667|0.0030800000000000003|0.16635999999999998
죽음을 거스른 사나이|3|0.002158666666666667|0.00105|0.0044399999999999995
쥬|1|0.006153666666666667|0.00504|0.00798
쥬|2|0.007578666666666667|0.00534|0.010759999999999999
쥬|3|0.007460999999999999|0.00519|0.00971
쥬만지: 넥스트 레벨|1|0.8181816666666666|0.20673000000000002|1.91835
쥬만지: 넥스트 레벨|2|2.367711666666667|0.17185999999999998|9.7548
쥬만지: 넥스트 레벨|3|0.23347199999999999|0.10528|1.48605
증인|1|1.0423453333333335|0.13502999999999998|4.54975
증인|2|5.070533999999999|0.86255|11.82408
증인|3|1.4500160000000004|0.39983|7.29541
지구 공룡 대탐험|1|0.033327333333333334|0.00225|0.36744
지구 공룡 대탐험|2|0.07551799999999997|0.01122|0.55881
지구 공룡 대탐험|3|0.005094|0.0018800000000000002|0.01634
지구 최후의 날 2019|1|0.001361923076923077|0.00037|0.00647
지구 최후의 날 2019|2|0.004054827586206897|0.00037|0.016040000000000002
지구 최후의 날 2019|3|0.016250333333333332|0.0049700000000000005|0.04571
지구 최후의 밤|1|0.009516333333333333|0.00135|0.045110000000000004
지구 최후의 밤|2|0.15751566666666664|0.02628|0.55535
지구 최후의 밤|3|0.040327666666666664|0.01845|0.08111
지구 침공의 날 2019|1|0.015279999999999998|0.009179999999999999|0.02138
지구 침공의 날 2019|2|0.0024367857142857142|0.00037|0.0067
지구 침공의 날 2019|3|0.0016971428571428571|0.00045|0.00474
진범|1|0.6770266666666668|0.01227|8.760760000000001
진범|2|1.1118193333333335|0.059120000000000006|2.99923
진범|3|0.5273556666666668|0.14761|1.53825
질투의 역사|1|0.06667433333333334|0.00474|0.31856999999999996
질투의 역사|2|0.24142633333333333|0.04752|0.9942700000000001
질투의 역사|3|0.031369666666666664|0.01656|0.05806
집 이야기|1|0.024760000000000004|0.00549|0.08811000000000001
집 이야기|2|0.087927|0.011290000000000001|0.6814899999999999
집 이야기|3|0.02144366666666667|0.0076|0.09165
짱|1|0.06744233333333333|0.04353|0.19453
짱|2|0.050303999999999995|0.03283|0.08788
짱|3|0.035050333333333336|0.02507|0.08442000000000001
창간호|1|0.010360333333333333|0.0006|0.03712
창간호|2|0.05229466666666666|0.01574|0.26125
창간호|3|0.074869|0.00564|1.48364
챔피언스|1|0.027009666666666664|0.0009699999999999999|0.15574000000000002
챔피언스|2|0.020932333333333344|0.00655|0.05181
챔피언스|3|0.009042333333333331|0.0036899999999999997|0.02967
천로역정: 천국을 찾아서|1|0.03205379310344828|0.00045|0.22796
천로역정: 천국을 찾아서|2|0.413842|0.08578|0.87535
천로역정: 천국을 찾아서|3|0.14115466666666665|0.05791|0.3581
천문: 하늘에 묻는다|1|0.2784866666666667|0.03358|0.84839
천문: 하늘에 묻는다|2|2.114203666666666|0.14392|4.5963
천문: 하늘에 묻는다|3|0.24518933333333331|0.02417|0.8754200000000001
철벽선생|1|0.3745649999999999|0.00798|6.47654
철벽선생|2|0.37878866666666655|0.09316|1.17276
철벽선생|3|0.42089066666666664|0.04413|5.742999999999999
첫잔처럼|1|0.0013482758620689656|0.00037|0.00549
첫잔처럼|2|0.009482666666666667|0.0012|0.028460000000000003
첫잔처럼|3|0.277314|0.0009699999999999999|1.76584
청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다|1|0.023472666666666666|0.007529999999999999|0.10054
청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다|2|0.07507266666666665|0.01754|0.20160999999999998
청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다|3|0.01673666666666667|0.01122|0.02221
체 게바라: 1부 아르헨티나|1|0.0009366666666666667|0.00037|0.00173
체 게바라: 1부 아르헨티나|2|0.0031603448275862073|0.0009699999999999999|0.0064
체 게바라: 1부 아르헨티나|3|0.000894|0.00037|0.0024
체 게바라: 2부 게릴라|1|0.0005466666666666667|0.00037|0.0009
체 게바라: 2부 게릴라|2|0.0023992307692307694|0.00067|0.00534
체 게바라: 2부 게릴라|3|0.0005225|0.00037|0.0006
체인지 오버|1|0.026634666666666675|0.00421|0.11342
체인지 오버|2|0.05508633333333334|0.00745|0.18677
체인지 오버|3|0.016925|0.00692|0.05761
체크 메이트 캅|1|0.0016499999999999998|0.0005200000000000001|0.00361
체크 메이트 캅|2|0.000962857142857143|0.00037|0.00218
체크 메이트 캅|3|0.00037|0.00037|0.00037
체크 히어로|1|0.011916666666666666|0.0009|0.04819
체크 히어로|2|0.04250666666666669|0.00286|0.24355
체크 히어로|3|0.004581999999999999|0.00158|0.008879999999999999
출동! 도토리 구조대|1|0.003870769230769231|0.00037|0.0302
출동! 도토리 구조대|2|0.007909523809523812|0.00037|0.06921000000000001
출동! 도토리 구조대|3|0.0004|0.00037|0.0005200000000000001
치트 더 행맨|1|0.00071|0.00037|0.00165
치트 더 행맨|2|0.0018510714285714291|0.00037|0.0067
치트 더 행맨|3|0.000455|0.00037|0.00082
칠곡 가시나들|1|0.09196866666666666|0.029439999999999997|0.46618000000000004
칠곡 가시나들|2|0.2258936666666666|0.04315|0.62531
칠곡 가시나들|3|0.07405766666666666|0.015359999999999999|0.23294
칠드런 액트|1|0.07931899999999999|0.00971|0.72683
칠드런 액트|2|0.5732649999999999|0.10249000000000001|8.365969999999999
칠드런 액트|3|0.07057966666666667|0.035089999999999996|0.16915
침입자들|1|0.004078181818181818|0.00037|0.02816
침입자들|2|0.07886199999999999|0.013999999999999999|0.3761
침입자들|3|0.009439666666666667|0.0042899999999999995|0.01679
카르텔 2045|1|0.00067|0.0005200000000000001|0.00082
카르텔 2045|2|0.003097666666666667|0.0005200000000000001|0.01272
카르텔 2045|3|0.000918421052631579|0.00037|0.00256
카메라를 멈추면 안 돼! 스핀오프: 할리우드 대작전|1|0.013332666666666666|0.00866|0.0244
카메라를 멈추면 안 돼! 스핀오프: 할리우드 대작전|2|0.012559000000000002|0.00655|0.02816
카메라를 멈추면 안 돼! 스핀오프: 할리우드 대작전|3|0.009390333333333332|0.00587|0.02056
카센타|1|0.22029566666666664|0.03155|2.56422
카센타|2|0.9590446666666667|0.16274|3.45336
카센타|3|0.21948466666666666|0.11522|0.44056999999999996
카운트 다운|1|0.27703300000000003|0.023119999999999998|1.5271
카운트 다운|2|0.6940536666666667|0.08374|2.35937
카운트 다운|3|0.1609543333333333|0.06544|0.66937
캐리tv 러브콘서트 더 무비|1|0.007658620689655173|0.00037|0.07199
캐리tv 러브콘서트 더 무비|2|0.028671666666666668|0.00143|0.10987999999999999
캐리tv 러브콘서트 더 무비|3|0.0010174999999999995|0.00037|0.0036899999999999997
캔 유 킵 어 시크릿?|1|0.2070625|0.00037|3.2204200000000003
캔 유 킵 어 시크릿?|2|0.063792|0.011590000000000001|0.29816
캔 유 킵 어 시크릿?|3|0.013845666666666673|0.00572|0.025830000000000002
캘리포니아 타이프라이터|1|0.00155|0.00037|0.0061
캘리포니아 타이프라이터|2|0.007324999999999999|0.00218|0.05008
캘리포니아 타이프라이터|3|0.0015856000000000002|0.00037|0.0073
캡티브 스테이트|1|0.13514800000000002|0.00361|0.6138600000000001
캡티브 스테이트|2|0.03772400000000001|0.01235|0.11936
캡티브 스테이트|3|0.16617900000000005|0.00625|2.33723
캣츠|1|0.8220956666666667|0.13827|4.57686
캣츠|2|2.0626650000000004|0.08706|17.154139999999998
캣츠|3|0.14397700000000002|0.04518|0.45811999999999997
커런트 워|1|0.6359629999999998|0.14482|4.94883
커런트 워|2|1.3144733333333332|0.30403|5.30589
커런트 워|3|0.13674566666666665|0.04887|0.41655
컨저링 하우스|1|0.0008835999999999999|0.00037|0.0018
컨저링 하우스|2|0.007189333333333331|0.00067|0.02907
컨저링 하우스|3|0.005990666666666668|0.00158|0.01114
코끼리는 그곳에 있어|1|0.009511071428571428|0.00037|0.035539999999999995
코끼리는 그곳에 있어|2|0.03258433333333334|0.01167|0.09496
코끼리는 그곳에 있어|3|0.011763000000000001|0.00579|0.02131
콘택트: 지구 최후의 날|1|0.0009699999999999999|0.0009699999999999999|0.0009699999999999999
콜드 워|1|0.04941733333333333|0.00963|0.13526
콜드 워|2|0.17516866666666664|0.0683|0.35396
콜드 워|3|0.027704666666666666|0.00926|0.08284
콜드 체이싱|1|0.23261933333333337|0.045939999999999995|1.1314799999999998
콜드 체이싱|2|0.40744066666666673|0.04895|1.7500200000000001
콜드 체이싱|3|0.06260166666666668|0.02628|0.43251000000000006
콜레트|1|0.09608566666666668|0.02251|0.32873
콜레트|2|0.2869920000000001|0.07689|0.73979
콜레트|3|0.04500066666666667|0.014759999999999999|0.1223
쿠르스크|1|0.8929163333333334|0.0061|18.79866
쿠르스크|2|0.4167353333333334|0.08909|0.98967
쿠르스크|3|0.10403266666666663|0.041339999999999995|0.33610999999999996
쿠엔틴 타란티노 8|1|0.12341166666666666|0.0561|0.38281
쿠엔틴 타란티노 8|2|0.07992666666666667|0.05339|0.14309000000000002
쿠엔틴 타란티노 8|3|0.05933533333333333|0.03946|0.11552
쿵푸 보이|1|0.01199576923076923|0.00037|0.15475999999999998
쿵푸 보이|2|0.039227666666666654|0.00128|0.28739000000000003
쿵푸 보이|3|0.0007724|0.00037|0.00173
쿵푸 워리어|1|0.00045|0.00045|0.00045
쿵푸 워리어|2|0.0019046428571428576|0.0006|0.00557
쿵푸 워리어|3|0.0006025|0.00037|0.0009
쿵푸 파이터|2|0.0019083333333333333|0.00037|0.00451
쿵푸 파이터|3|0.0014751724137931038|0.00037|0.0033799999999999998
쿵푸몬스터: 무림괴수전|1|0.001536|0.00037|0.0073
쿵푸몬스터: 무림괴수전|2|0.03733033333333335|0.0045899999999999995|0.16448
쿵푸몬스터: 무림괴수전|3|0.003760666666666667|0.0009|0.0076
크게 될 놈|1|0.28879166666666667|0.0317|4.49899
크게 될 놈|2|0.5928349999999999|0.04609|1.6726
크게 될 놈|3|0.27554266666666666|0.06853|0.97288
크롤|1|0.43947433333333324|0.06785|3.55096
크롤|2|0.7339816666666663|0.12147000000000001|2.44515
크롤|3|0.1430656666666667|0.06725|0.30945
크리미널 게임: 보석 사기단|1|0.002752916666666667|0.00037|0.020030000000000003
크리미널 게임: 보석 사기단|2|0.015426666666666667|0.00135|0.04353
크리미널 게임: 보석 사기단|3|0.002162333333333334|0.0005200000000000001|0.00361
크리미널: 해튼가든|1|0.0016669999999999996|0.00045|0.0045899999999999995
크리미널: 해튼가든|2|0.005076956521739131|0.00037|0.0195
크리미널: 해튼가든|3|0.00047333333333333336|0.00045|0.0005200000000000001
클로즈 에너미|1|0.00089|0.00037|0.00195
클로즈 에너미|2|0.005202666666666667|0.00082|0.02214
클로즈 에너미|3|0.005409333333333333|0.0018800000000000002|0.0259
키코리키: 시간여행|1|0.009841785714285714|0.0009|0.044660000000000005
키코리키: 시간여행|2|0.03569233333333333|0.00158|0.2059
키코리키: 시간여행|3|0.0027183333333333335|0.0009|0.00542
타이페이 스토리|1|0.014221333333333334|0.00195|0.0799
타이페이 스토리|2|0.040963000000000006|0.00783|0.09813
타이페이 스토리|3|0.004980333333333333|0.0015|0.01378
타임 워프 워|1|0.002845714285714285|0.00037|0.01732
타임 워프 워|2|0.15225399999999997|0.00625|1.3953
타임 워프 워|3|0.01422466666666667|0.00662|0.02756
타임 트랩 킬러|1|0.005493333333333333|0.00045|0.015580000000000002
타임 트랩 킬러|2|0.005644999999999999|0.00075|0.01754
타임 트랩 킬러|3|0.0012546428571428572|0.00037|0.00323
타짜: 원 아이드 잭|1|3.0019096666666667|1.20529|6.7033
타짜: 원 아이드 잭|2|7.944430333333335|1.72826|38.283190000000005
타짜: 원 아이드 잭|3|1.6969456666666667|0.56785|5.33277
탈출|1|0.011454666666666669|0.0082|0.01694
탈출|2|0.01663133333333333|0.00933|0.04194
탈출|3|0.015850333333333334|0.01084|0.028010000000000004
터미네이터: 다크 페이트|1|0.8277353333333334|0.2422|2.1160400000000004
터미네이터: 다크 페이트|2|3.2303456666666666|0.34349|8.55365
터미네이터: 다크 페이트|3|0.20031233333333334|0.1156|0.5311
테러 라이브: 싸이코패스|2|0.0008071428571428572|0.00037|0.00225
테러 라이브: 싸이코패스|3|0.00037|0.00037|0.00037
텔 잇 투 더 비즈|1|0.01648|0.00346|0.05196
텔 잇 투 더 비즈|2|0.02293833333333334|0.0049700000000000005|0.0741
텔 잇 투 더 비즈|3|0.004488666666666666|0.00165|0.0125
토이 스토리 4|1|2.037399666666667|0.37648000000000004|5.8956599999999995
토이 스토리 4|2|7.986807333333333|2.59262|20.571360000000002
토이 스토리 4|3|1.4651776666666665|0.61228|3.59449
투모로우 2019: 지구 대 빙하기|2|0.04640533333333332|0.00037|0.27933
투모로우 2019: 지구 대 빙하기|3|0.011140000000000002|0.00286|0.026430000000000002
툼 인베이더|1|0.0036966666666666662|0.0005200000000000001|0.01114
툼 인베이더|2|0.004809999999999999|0.00037|0.01792
툼 인베이더|3|0.0007816666666666668|0.00037|0.00195
트라이아스기 월드: 잃어버린 세계|3|0.005141739130434782|0.0006|0.01867
트루 시크릿|1|0.2231443333333333|0.0015|5.53333
트루 시크릿|2|0.040056666666666664|0.01784|0.09827999999999999
트루 시크릿|3|0.016119333333333336|0.00662|0.033889999999999997
트리트 미 라이크 파이어|1|0.022119666666666666|0.0035299999999999997|0.09247999999999999
트리트 미 라이크 파이어|2|0.037531999999999996|0.01167|0.09745
트리트 미 라이크 파이어|3|0.009261333333333331|0.00436|0.016040000000000002
틴 스피릿|1|0.08706866666666666|0.015580000000000002|0.9950899999999999
틴 스피릿|2|0.08091799999999999|0.010759999999999999|0.27097
틴 스피릿|3|0.045407|0.00625|0.79235
파도치는 땅|1|0.007075|0.0009|0.021840000000000002
파도치는 땅|2|0.01008666666666666|0.0035299999999999997|0.030719999999999997
파도치는 땅|3|0.0015308000000000001|0.00045|0.00436
파라노말 액티비티 2019|1|0.03363433333333333|0.01671|0.22857
파라노말 액티비티 2019|2|0.027880333333333333|0.013999999999999999|0.0848
파라노말 액티비티 2019|3|0.01717133333333333|0.01355|0.02229
파라노말 액티비티: 드림하우스|1|0.038042000000000006|0.018969999999999997|0.10927
파라노말 액티비티: 드림하우스|2|0.05226933333333333|0.033510000000000005|0.1632
파라노말 액티비티: 드림하우스|3|0.04909433333333334|0.03193|0.06755
파리 에듀케이션|1|0.002271538461538461|0.00037|0.00692
파리 에듀케이션|2|0.0034750000000000007|0.00045|0.00926
파리 에듀케이션|3|0.0009096153846153847|0.00037|0.00225
파리의 딜릴리|1|0.031427333333333335|0.0009699999999999999|0.11055
파리의 딜릴리|2|0.11045566666666665|0.035539999999999995|0.20756
파리의 딜릴리|3|0.04047466666666668|0.02628|0.11018
파비안느에 관한 진실|1|0.07803066666666665|0.01348|0.58291
파비안느에 관한 진실|2|0.2167033333333334|0.0555|0.5198
파비안느에 관한 진실|3|0.027004666666666663|0.009179999999999999|0.06394
파업전야|1|0.011542000000000002|0.00112|0.05512
파업전야|2|0.020235999999999994|0.00293|0.12531
파업전야|3|0.002408|0.00037|0.007679999999999999
파이널리스트|1|0.014034333333333336|0.0036899999999999997|0.043680000000000004
파이널리스트|2|0.029337|0.00835|0.0747
파이널리스트|3|0.005218666666666666|0.00112|0.0128
파이브 피트|1|0.6827513333333334|0.06875|5.573919999999999
파이브 피트|2|0.6475346666666668|0.06197999999999999|2.07033
파이브 피트|3|0.059992666666666694|0.03855|0.09353
판소리 복서|1|0.37732866666666676|0.03366|3.3052900000000003
판소리 복서|2|1.2823193333333334|0.07561|10.69824
판소리 복서|3|0.23147166666666671|0.045860000000000005|2.2359400000000003
패트와 매트: 우당탕탕 크리스마스|1|0.20635|0.10385|0.4167
패트와 매트: 우당탕탕 크리스마스|2|0.34232100000000015|0.09398|2.31743
패트와 매트: 우당탕탕 크리스마스|3|0.08706300000000002|0.06672|0.14934
퍼미션|1|0.04146233333333335|0.00602|0.22894
퍼미션|2|0.04502866666666668|0.01084|0.2184
퍼미션|3|0.00960933333333333|0.00594|0.01574
퍼스트 리폼드|1|0.03109733333333333|0.00489|0.16267
퍼스트 리폼드|2|0.09508233333333334|0.02733|0.25139
