mv_id|movie_nm|ogroup|ti_mean|ti_min|ti_max
mv20190320001|돈|3|1.3915659999999999|0.45481|6.51736
mv20190320002|악질경찰|1|1.1010436666666668|0.01596|11.42666
mv20190320002|악질경찰|2|2.679762333333333|0.61597|9.69636
mv20190320002|악질경찰|3|2.0398246666666666|0.44486|14.94268
mv20190320003|우상|1|1.172060333333333|0.06981|12.53156
mv20190320003|우상|2|2.855404666666667|0.19724|19.46141
mv20190320003|우상|3|0.4037483333333333|0.11824|1.12154
mv20190321001|데스티네이션 콘트롤|2|0.005467|0.00045|0.01686
mv20190321001|데스티네이션 콘트롤|3|0.0012843333333333333|0.00037|0.00353
mv20190321002|무서운 이야기 : 오두막의 악마|2|0.0031000000000000003|0.00037|0.00647
mv20190321002|무서운 이야기 : 오두막의 악마|3|0.0008896153846153845|0.00037|0.00188
mv20190321003|양지의 그녀|1|0.9188559999999999|0.03343|17.7885
mv20190321003|양지의 그녀|2|0.18792900000000007|0.04925|0.74393
mv20190321003|양지의 그녀|3|0.033404|0.02161|0.05806
mv20190321004|원네이션|1|0.03909466666666667|0.00399|0.37452
mv20190321004|원네이션|2|0.04322900000000001|0.00738|0.17238
mv20190321004|원네이션|3|0.008394|0.00369|0.01762
mv20190321005|정글북: 마법 원정대|1|0.014095999999999997|0.007|0.05678
mv20190321005|정글북: 마법 원정대|2|0.04806766666666668|0.00768|0.187
mv20190321005|정글북: 마법 원정대|3|0.020610333333333335|0.0076|0.03592
mv20190325001|울프 SWAT|1|0.0016200000000000001|0.00037|0.00301
mv20190325001|울프 SWAT|2|0.008092666666666668|0.0015|0.07282
mv20190325001|울프 SWAT|3|0.02332033333333334|0.00165|0.10121
mv20190326001|쿵푸 워리어|1|0.00045|0.00045|0.00045
mv20190326001|쿵푸 워리어|2|0.0019046428571428576|0.0006|0.00557
mv20190326001|쿵푸 워리어|3|0.0006024999999999998|0.00037|0.0009
mv20190327001|강변호텔|1|0.21218300000000004|0.00286|4.90711
mv20190327001|강변호텔|2|0.07774466666666664|0.02086|0.2605
mv20190327001|강변호텔|3|0.059569|0.01995|0.23776
mv20190327002|더 길티|1|1.440540666666667|0.01815|26.42808
mv20190327002|더 길티|2|0.35501333333333335|0.05565|2.19632
mv20190327002|더 길티|3|0.058083333333333334|0.02462|0.11462
mv20190327003|덤보|1|0.32619966666666667|0.04285|1.1296
mv20190327003|덤보|2|0.9613423333333333|0.09474|3.85342
mv20190327003|덤보|3|0.06632966666666668|0.0436|0.10777
mv20190327004|방문객|1|0.005574999999999999|0.00256|0.00903
mv20190327004|방문객|2|0.005784333333333334|0.00323|0.00926
mv20190327004|방문객|3|0.008374333333333334|0.0018|0.01807
mv20190327005|선희와 슬기|1|0.030987999999999998|0.00594|0.09903
mv20190327005|선희와 슬기|2|0.1595133333333333|0.01792|0.83106
mv20190327005|선희와 슬기|3|0.03774866666666666|0.01084|0.12238
mv20190327006|썬키스 패밀리|1|0.35568466666666665|0.02628|3.90613
mv20190327006|썬키스 패밀리|2|0.49755033333333337|0.06424|1.33031
mv20190327006|썬키스 패밀리|3|0.086144|0.03803|0.1763
mv20190327007|아틱|1|0.03723200000000001|0.00489|0.22586
mv20190327007|아틱|2|0.1358073333333333|0.01686|0.42506
mv20190327007|아틱|3|0.05614833333333335|0.01415|0.17638
mv20190327008|어스|1|1.6825679999999998|0.22781|6.55516
mv20190327008|어스|2|5.227563999999998|0.44245|25.51666
mv20190327008|어스|3|0.7870066666666665|0.25455|3.76071
mv20190327009|장난스런 키스|1|1.4085726666666665|0.14429|14.99879
mv20190327009|장난스런 키스|2|2.8210499999999996|0.68805|7.48105
mv20190327009|장난스런 키스|3|0.7660626666666669|0.3572|1.5384
mv20190327010|콜레트|1|0.09608566666666668|0.02251|0.32873
mv20190327010|콜레트|2|0.2869920000000001|0.07689|0.73979
mv20190327010|콜레트|3|0.04500066666666666|0.01476|0.1223
mv20190328001|루스 베이더 긴즈버그: 나는 반대한다|1|0.017487666666666665|0.00474|0.05497
mv20190328001|루스 베이더 긴즈버그: 나는 반대한다|2|0.058859333333333326|0.01958|0.11567
mv20190328001|루스 베이더 긴즈버그: 나는 반대한다|3|0.019343666666666665|0.00685|0.08969
mv20190328002|심장소리|1|0.0035013333333333333|0.00112|0.01837
mv20190328002|심장소리|2|0.0073473333333333325|0.00256|0.06416
mv20190328002|심장소리|3|0.003745666666666667|0.00248|0.00497
mv20190328003|출동! 도토리 구조대|1|0.003870769230769231|0.00037|0.0302
mv20190328003|출동! 도토리 구조대|2|0.007909523809523812|0.00037|0.06921
mv20190328003|출동! 도토리 구조대|3|0.0004|0.00037|0.00052
mv20190403001|고릴라와 슈퍼레이스|1|0.00629448275862069|0.00075|0.02891
mv20190403001|고릴라와 슈퍼레이스|2|0.029025000000000002|0.00112|0.19551
mv20190403001|고릴라와 슈퍼레이스|3|0.0009057142857142856|0.00037|0.0024
mv20190403002|로망|1|0.23604033333333332|0.03245|2.24761
mv20190403002|로망|2|0.30002133333333353|0.07094|0.99073
mv20190403002|로망|3|0.08652399999999996|0.04458|0.16621
mv20190403003|생일|1|1.4640116666666667|0.16252|13.01793
mv20190403003|생일|2|3.143735333333333|0.56235|12.05506
mv20190403003|생일|3|0.43746099999999993|0.22224|0.96196
mv20190403004|샤잠!|1|0.1589286666666667|0.00346|0.59398
mv20190403004|샤잠!|2|0.6902373333333336|0.00293|2.92896
mv20190403004|샤잠!|3|0.027276|0.00097|0.35419
mv20190403005|아픈 만큼 사랑한다|1|0.06179366666666667|0.00331|1.05986
mv20190403005|아픈 만큼 사랑한다|2|0.06141266666666668|0.01415|0.26088
mv20190403005|아픈 만큼 사랑한다|3|0.009599666666666668|0.00527|0.01453
mv20190404001|나의 작은 시인에게|1|0.03553086956521739|0.00218|0.11417
mv20190404001|나의 작은 시인에게|2|0.09238733333333334|0.03253|0.1998
mv20190404001|나의 작은 시인에게|3|0.019816333333333335|0.00798|0.03765
mv20190404002|막다른 골목의 추억|1|0.042385333333333323|0.00557|0.34523
mv20190404002|막다른 골목의 추억|2|0.09198666666666666|0.03584|0.23331
mv20190404002|막다른 골목의 추억|3|0.020430000000000004|0.01016|0.04383
mv20190404003|스마트폰을 떨어뜨렸을 뿐인데|1|0.01918966666666666|0.00308|0.11116
mv20190404003|스마트폰을 떨어뜨렸을 뿐인데|2|0.05697533333333334|0.01242|0.21441
mv20190404003|스마트폰을 떨어뜨렸을 뿐인데|3|0.03912533333333333|0.01415|0.11824
mv20190404004|예수보다 낯선|1|0.006581379310344829|0.00045|0.02492
mv20190404004|예수보다 낯선|2|0.021760333333333333|0.00519|0.06153
mv20190404004|예수보다 낯선|3|0.027318333333333333|0.00655|0.09632
mv20190404005|오늘도 평화로운|1|0.024682333333333337|0.00301|0.08434
mv20190404005|오늘도 평화로운|2|0.029278666666666665|0.00888|0.08608
mv20190404005|오늘도 평화로운|3|0.05107333333333334|0.00421|0.23346
mv20190404006|우리들의 완벽한 세계|1|0.024715999999999995|0.00918|0.07478
mv20190404006|우리들의 완벽한 세계|2|0.051947999999999994|0.02455|0.10942
mv20190404006|우리들의 완벽한 세계|3|0.019006666666666665|0.00911|0.03946
mv20190404007|파도치는 땅|1|0.007075|0.0009|0.02184
mv20190404007|파도치는 땅|2|0.010086666666666662|0.00353|0.03072
mv20190404007|파도치는 땅|3|0.0015308000000000001|0.00045|0.00436
mv20190404008|프로디지|1|0.042022333333333335|0.01031|0.34477
mv20190404008|프로디지|2|0.06805933333333333|0.0079|0.25651
mv20190404008|프로디지|3|0.03329833333333333|0.01468|0.09451
mv20190404009|한강에게|1|0.012539|0.00331|0.04353
mv20190404009|한강에게|2|0.021421|0.00677|0.061
mv20190404009|한강에게|3|0.004935|0.0024|0.00858
mv20190410001|공포의 묘지|1|0.4539103333333333|0.04616|1.98251
mv20190410001|공포의 묘지|2|0.6441803333333335|0.04865|2.93619
mv20190410001|공포의 묘지|3|0.22031333333333336|0.04209|1.55572
mv20190410002|키코리키: 시간여행|1|0.009841785714285714|0.0009|0.04466
mv20190410002|키코리키: 시간여행|2|0.03569233333333333|0.00158|0.2059
mv20190410002|키코리키: 시간여행|3|0.0027183333333333335|0.0009|0.00542
mv20190410003|파이브 피트|1|0.6827513333333334|0.06875|5.57392
mv20190410003|파이브 피트|2|0.6475346666666668|0.06198|2.07033
mv20190410003|파이브 피트|3|0.059992666666666694|0.03855|0.09353
mv20190410004|헬보이|1|0.6180936666666669|0.08186|6.25354
mv20190410004|헬보이|2|2.3837069999999994|0.08939|29.89817
mv20190410004|헬보이|3|0.08663933333333332|0.05211|0.23075
mv20190411001|12번째 솔저|1|0.007238636363636364|0.00037|0.03682
mv20190411001|12번째 솔저|2|0.05272866666666665|0.01302|0.13646
mv20190411001|12번째 솔저|3|0.025405|0.00753|0.10144
mv20190411002|미성년|1|0.7454346666666667|0.02967|5.39521
mv20190411002|미성년|2|1.5954506666666668|0.19287|6.63191
mv20190411002|미성년|3|0.45421000000000006|0.13571|3.18223
mv20190411003|바이스|1|0.241514|0.04804|1.73029
mv20190411003|바이스|2|0.5107626666666667|0.09361|1.8178
mv20190411003|바이스|3|0.11926633333333332|0.06273|0.30034
mv20190411004|쎈놈|1|0.013392999999999999|0.007|0.0427
mv20190411004|쎈놈|2|0.18425066666666673|0.04255|0.85291
mv20190411004|쎈놈|3|0.034724|0.02251|0.05942
mv20190411005|아이 엠 마더|1|0.28151666666666664|0.03697|1.33603
mv20190411005|아이 엠 마더|2|0.5124943333333334|0.22668|2.32594
mv20190411005|아이 엠 마더|3|0.23235066666666665|0.09903|1.4115
mv20190411006|원펀치|1|0.01770566666666667|0.00911|0.04134
mv20190411006|원펀치|2|0.32275266666666663|0.03946|1.30018
mv20190411006|원펀치|3|0.035680333333333335|0.01837|0.07832
mv20190411007|퍼스트 리폼드|1|0.031097333333333328|0.00489|0.16267
mv20190411007|퍼스트 리폼드|2|0.09508233333333332|0.02733|0.25139
mv20190411007|퍼스트 리폼드|3|0.01623466666666666|0.0073|0.0378
mv20190411008|필그리미지|1|0.030418333333333335|0.01875|0.09218
mv20190411008|필그리미지|2|0.016413|0.00549|0.06115
mv20190411008|필그리미지|3|0.006754|0.00308|0.02952
mv20190416001|벌레스크|1|0.0008607142857142856|0.00037|0.00173
mv20190416001|벌레스크|2|0.0012226666666666666|0.00045|0.00293
mv20190416001|벌레스크|3|0.0018941379310344832|0.00075|0.00497
mv20190416002|체크 메이트 캅|1|0.0016499999999999998|0.00052|0.00361
mv20190416002|체크 메이트 캅|2|0.000962857142857143|0.00037|0.00218
mv20190416002|체크 메이트 캅|3|0.00037|0.00037|0.00037
mv20190417001|다시, 봄|1|0.6167343333333334|0.03803|7.23907
mv20190417001|다시, 봄|2|0.4235303333333335|0.11055|1.05399
mv20190417001|다시, 봄|3|0.08570033333333336|0.04669|0.17088
mv20190417002|똑딱똑딱 마법의 시계나라|1|0.005758666666666667|0.00052|0.03426
mv20190417002|똑딱똑딱 마법의 시계나라|2|0.021146428571428566|0.00037|0.147
mv20190417002|똑딱똑딱 마법의 시계나라|3|0.0007474999999999999|0.00037|0.00353
mv20190417003|미이라: 악령의 부활|1|0.023105384615384618|0.00045|0.0619
mv20190417003|미이라: 악령의 부활|2|0.0014926923076923073|0.00045|0.00707
mv20190417003|미이라: 악령의 부활|3|0.0013734999999999997|0.00037|0.00655
mv20190417004|왓칭|1|0.29617566666666667|0.07041|3.63584
mv20190417004|왓칭|2|0.9852103333333331|0.11229|5.80423
mv20190417004|왓칭|3|0.13182400000000002|0.07177|0.31141
mv20190417005|요로나의 저주|1|0.30938766666666667|0.01423|2.08411
mv20190417005|요로나의 저주|2|1.1412256666666665|0.08111|4.23841
mv20190417005|요로나의 저주|3|0.23317400000000005|0.10219|0.50941
mv20190418001|노무현과 바보들|1|0.10140733333333332|0.0186|0.32836
mv20190418001|노무현과 바보들|2|0.32776366666666673|0.07704|0.8694
mv20190418001|노무현과 바보들|3|0.05685099999999999|0.01054|0.2181
mv20190418002|던전에서 만남을 추구하면 안 되는 걸까? -오리온의 화살-|1|0.0013579310344827584|0.00037|0.00286
mv20190418002|던전에서 만남을 추구하면 안 되는 걸까? -오리온의 화살-|2|0.0027136666666666667|0.00097|0.00527
mv20190418002|던전에서 만남을 추구하면 안 되는 걸까? -오리온의 화살-|3|0.0029340000000000004|0.00105|0.00564
mv20190418003|러브리스|1|0.024868|0.00444|0.08058
mv20190418003|러브리스|2|0.06178833333333334|0.01408|0.12449
mv20190418003|러브리스|3|0.008691333333333334|0.00256|0.01543
mv20190418004|뷰티플 마인드|1|0.028046333333333333|0.00722|0.08028
mv20190418004|뷰티플 마인드|2|0.023427000000000007|0.0061|0.12803
mv20190418004|뷰티플 마인드|3|0.008196|0.00497|0.01137
mv20190418005|스탈린이 죽었다!|1|0.0167475|0.0015|0.11816
mv20190418005|스탈린이 죽었다!|2|0.04001066666666666|0.01182|0.0915
mv20190418005|스탈린이 죽었다!|3|0.006213333333333333|0.00082|0.025
mv20190418006|유랑지구|1|0.10982233333333331|0.01634|0.56348
mv20190418006|유랑지구|2|0.5382916666666667|0.15454|2.66492
mv20190418006|유랑지구|3|0.09544099999999997|0.03803|0.28505
mv20190418007|크게 될 놈|1|0.28879166666666667|0.0317|4.49899
mv20190418007|크게 될 놈|2|0.5928349999999999|0.04609|1.6726
mv20190418007|크게 될 놈|3|0.27554266666666666|0.06853|0.97288
mv20190424001|아메리카 뮤직&와일드|1|0.0051082758620689655|0.00037|0.02839
mv20190424001|아메리카 뮤직&와일드|2|0.006358666666666668|0.00082|0.02229
mv20190424001|아메리카 뮤직&와일드|3|0.0008011764705882354|0.00037|0.00203
mv20190424002|어벤져스: 엔드게임|1|2.539882333333333|1.48636|4.07928
mv20190424002|어벤져스: 엔드게임|2|4.066165|1.39899|8.1993
mv20190424002|어벤져스: 엔드게임|3|1.006748|0.48124|1.96594
mv20190425001|더 캡틴|1|0.013064999999999997|0.00278|0.05098
mv20190425001|더 캡틴|2|0.07587666666666668|0.01408|0.26818
mv20190425001|더 캡틴|3|0.026230666666666663|0.01046|0.06943
mv20190425002|도우터 오브 마인|1|0.005637272727272728|0.00037|0.03968
mv20190425002|도우터 오브 마인|2|0.01075466666666667|0.00128|0.03524
mv20190425002|도우터 오브 마인|3|0.005748333333333335|0.00067|0.03449
mv20190425003|베카신!|1|0.0018500000000000003|0.00045|0.01024
mv20190425003|베카신!|2|0.0023570370370370373|0.00045|0.00564
mv20190425003|베카신!|3|0.00045|0.00045|0.00045
mv20190425004|뽀로로 극장판 보물섬 대모험|1|0.29311299999999996|0.03276|1.04623
mv20190425004|뽀로로 극장판 보물섬 대모험|2|1.3417970000000001|0.22299|8.62113
mv20190425004|뽀로로 극장판 보물섬 대모험|3|0.18406066666666668|0.09075|0.46693
mv20190425005|스카이 라인: 더 비욘드|1|0.0009525000000000001|0.00037|0.00271
mv20190425005|스카이 라인: 더 비욘드|2|0.001971785714285715|0.00045|0.00481
mv20190425005|스카이 라인: 더 비욘드|3|0.001978|0.00075|0.01521
mv20190425006|스피닝 맨|1|0.002367142857142857|0.00037|0.01604
mv20190425006|스피닝 맨|2|0.013393333333333335|0.00293|0.03863
mv20190425006|스피닝 맨|3|0.008326333333333331|0.00218|0.02553
mv20190425007|안도 타다오|1|0.03996666666666668|0.00979|0.14008
mv20190425007|안도 타다오|2|0.20299566666666669|0.0668|0.39719
mv20190425007|안도 타다오|3|0.07443599999999999|0.03607|0.30124
mv20190425008|프로스펙트|1|0.010905333333333333|0.00045|0.04955
mv20190425008|프로스펙트|2|0.10754499999999997|0.00933|0.57817
mv20190425008|프로스펙트|3|0.01065433333333333|0.00587|0.02432
mv20190425009|하트스톤|1|0.025466|0.0024|0.08849
mv20190425009|하트스톤|2|0.044499666666666673|0.00828|0.12215
mv20190425009|하트스톤|3|0.006512|0.00316|0.01099
mv20190426001|암드|1|0.0038239999999999997|0.00248|0.00768
mv20190426001|암드|2|0.006148000000000001|0.00346|0.0125
mv20190426001|암드|3|0.019613666666666665|0.00361|0.10272
mv20190501001|나의 특별한 형제|1|0.780544|0.09662|3.14059
mv20190501001|나의 특별한 형제|2|4.026804666666668|0.95789|9.11728
mv20190501001|나의 특별한 형제|3|0.5640956666666666|0.21479|1.42791
mv20190501002|대지진: 엔드 오브 더 월드|1|0.0005225|0.00037|0.00075
mv20190501002|대지진: 엔드 오브 더 월드|2|0.0026183333333333336|0.00037|0.00783
mv20190501002|대지진: 엔드 오브 더 월드|3|0.002573809523809525|0.00037|0.00655
mv20190501003|어글리 돌|1|0.078647|0.00625|0.69136
mv20190501003|어글리 돌|2|0.20727200000000004|0.01415|0.8395
mv20190501003|어글리 돌|3|0.01026766666666667|0.00497|0.02379
mv20190501004|에일리언: 지구침공의 날|2|0.0005212499999999999|0.00037|0.0012
mv20190501004|에일리언: 지구침공의 날|3|0.00041|0.00037|0.00045
mv20190501005|파업전야|1|0.011542000000000002|0.00112|0.05512
mv20190501005|파업전야|2|0.020235999999999994|0.00293|0.12531
mv20190501005|파업전야|3|0.002408|0.00037|0.00768
mv20190501006|프렌즈: 둥지탈출|1|0.0009904545454545452|0.00037|0.00331
mv20190501006|프렌즈: 둥지탈출|2|0.030616999999999995|0.00037|0.16387
mv20190501006|프렌즈: 둥지탈출|3|0.07111|0.0009|0.15582
mv20190502001|굿바이 마이 러브NK: 붉은 청춘|1|0.0056874074074074075|0.00037|0.02086
mv20190502001|굿바이 마이 러브NK: 붉은 청춘|2|0.010862666666666665|0.00459|0.02779
mv20190502001|굿바이 마이 러브NK: 붉은 청춘|3|0.009291|0.00082|0.06137
mv20190502002|미스 스티븐스|1|0.05435833333333333|0.01167|0.22872
mv20190502002|미스 스티븐스|2|0.15484199999999998|0.03004|0.46475
mv20190502002|미스 스티븐스|3|0.022335333333333332|0.01031|0.0558
mv20190507001|세계는 오늘부터 너의 것|1|0.0008125|0.00037|0.00158
mv20190507001|세계는 오늘부터 너의 것|2|0.004001|0.00128|0.01046
mv20190507001|세계는 오늘부터 너의 것|3|0.001312413793103448|0.00045|0.00278
mv20190507002|전원사형|1|0.00069|0.00037|0.0012
mv20190507002|전원사형|2|0.002841904761904762|0.00037|0.00933
mv20190507002|전원사형|3|0.001357|0.00037|0.00278
mv20190508001|메기의 추억|1|0.007109333333333331|0.00421|0.01415
mv20190508001|메기의 추억|2|0.007238|0.00512|0.01272
mv20190508001|메기의 추억|3|0.009737999999999998|0.00647|0.01513
mv20190508002|호텔 뭄바이|1|0.447299|0.01092|10.06968
mv20190508002|호텔 뭄바이|2|0.6395323333333333|0.08126|1.71387
mv20190508002|호텔 뭄바이|3|0.5009216666666666|0.16508|1.30335
mv20190509001|걸캅스|1|1.6029213333333332|0.35396|4.16137
mv20190509001|걸캅스|2|8.491658333333334|1.18413|29.10784
mv20190509001|걸캅스|3|1.388041333333333|0.47537|5.25174
mv20190509002|고양이 여행 리포트|1|0.13654633333333335|0.00948|2.52386
mv20190509002|고양이 여행 리포트|2|0.10911299999999997|0.03705|0.29876
mv20190509002|고양이 여행 리포트|3|0.022988|0.00888|0.04059
mv20190509003|라플라스의 마녀|1|0.19460500000000003|0.04466|0.46829
mv20190509003|라플라스의 마녀|2|0.19287933333333326|0.04285|0.8209
mv20190509003|라플라스의 마녀|3|0.037861666666666675|0.0265|0.0665
mv20190509004|매트리악|1|0.005865|0.0006|0.02108
mv20190509004|매트리악|2|0.037587666666666665|0.00353|0.16177
mv20190509004|매트리악|3|0.01077733333333333|0.00406|0.0436
mv20190509005|명탐정 피카츄|1|1.6728433333333337|0.0967|6.28381
mv20190509005|명탐정 피카츄|2|2.4360970000000006|0.30493|8.12678
mv20190509005|명탐정 피카츄|3|0.6808163333333334|0.18112|4.1808
mv20190509006|벤 이즈 백|1|0.1666126666666667|0.00384|3.41171
mv20190509006|벤 이즈 백|2|0.11090399999999999|0.03283|0.36157
mv20190509006|벤 이즈 백|3|0.01779333333333333|0.00481|0.04104
mv20190509007|에이프릴의 딸|1|0.018850689655172417|0.00052|0.09617
mv20190509007|에이프릴의 딸|2|0.037003333333333326|0.00835|0.11025
mv20190509007|에이프릴의 딸|3|0.006858333333333336|0.0024|0.01724
mv20190509008|우이 러브|1|0.010791999999999998|0.00286|0.03667
mv20190509008|우이 러브|2|0.04473066666666667|0.01702|0.1339
mv20190509008|우이 러브|3|0.014136666666666667|0.01024|0.01845
mv20190509009|해안가로의 여행|1|0.0007599999999999999|0.00037|0.0018
mv20190509009|해안가로의 여행|2|0.0017730769230769232|0.00045|0.00466
mv20190509009|해안가로의 여행|3|0.0010547999999999998|0.00037|0.00278
mv20190515001|물의 기억|1|0.024867333333333335|0.00045|0.10362
mv20190515001|물의 기억|2|0.06277766666666666|0.00655|0.25109
mv20190515001|물의 기억|3|0.003803333333333334|0.00112|0.00798
mv20190515002|배심원들|1|0.6470296666666666|0.03946|6.98791
mv20190515002|배심원들|2|1.4694420000000001|0.25643|3.27306
mv20190515002|배심원들|3|0.3820840000000001|0.1711|0.84033
mv20190515003|악인전|1|1.5392496666666664|0.19543|4.52565
mv20190515003|악인전|2|8.905823|1.01739|32.42557
mv20190515003|악인전|3|2.7967649999999993|0.96075|14.51792
mv20190516001|각오는 됐나, 거기 여자|1|0.006449333333333334|0.00173|0.02553
mv20190516001|각오는 됐나, 거기 여자|2|0.44126666666666675|0.02342|9.35452
mv20190516001|각오는 됐나, 거기 여자|3|0.021217333333333324|0.01099|0.05264
mv20190516002|교회오빠|1|0.05497966666666666|0.01935|0.27044
mv20190516002|교회오빠|2|0.5741853333333337|0.14384|0.98749
mv20190516002|교회오빠|3|0.21546533333333337|0.07154|3.23382
mv20190516003|나의 히어로 아카데미아 더 무비: 두 명의 히어로|1|0.0021356666666666664|0.00037|0.00866
mv20190516003|나의 히어로 아카데미아 더 무비: 두 명의 히어로|2|0.02696466666666667|0.00474|0.21072
mv20190516003|나의 히어로 아카데미아 더 무비: 두 명의 히어로|3|0.0038335714285714292|0.00045|0.01333
mv20190516004|논-픽션|1|0.0016315384615384616|0.00045|0.0082
mv20190516004|논-픽션|2|0.0035703448275862066|0.00045|0.00971
mv20190516004|논-픽션|3|0.0005520000000000001|0.00037|0.0009
mv20190516005|로지|1|0.028483666666666664|0.01453|0.14746
mv20190516005|로지|2|0.033458666666666664|0.01935|0.06047
mv20190516005|로지|3|0.020321333333333334|0.01717|0.02538
mv20190516006|몬스터 랜드|1|0.0069840000000000015|0.00097|0.04292
mv20190516006|몬스터 랜드|2|0.02324466666666667|0.00173|0.17796
mv20190516006|몬스터 랜드|3|0.0018650000000000001|0.00037|0.00466
mv20190516007|서스페리아|1|0.37814899999999996|0.014|3.06015
mv20190516007|서스페리아|2|0.580491|0.17013|2.0146
mv20190516007|서스페리아|3|0.26469766666666666|0.09624|2.16447
mv20190516008|위대한 전진|1|0.000785|0.00037|0.00097
mv20190516008|위대한 전진|2|0.001553214285714286|0.0006|0.00429
mv20190516008|위대한 전진|3|0.0006381818181818183|0.00037|0.00143
mv20190516009|자칼|1|0.014869666666666665|0.00783|0.03539
mv20190516009|자칼|2|0.01462266666666667|0.01009|0.02221
mv20190516009|자칼|3|0.012692000000000002|0.00813|0.01815
mv20190522001|뷰티풀 보이스|1|0.03759766666666666|0.00429|0.21456
mv20190522001|뷰티풀 보이스|2|0.12652199999999997|0.03306|0.54842
mv20190522001|뷰티풀 보이스|3|0.03865100000000001|0.0131|0.1769
mv20190522002|어린 의뢰인|1|1.5647126666666664|0.17623|9.71044
mv20190522002|어린 의뢰인|2|2.509203|0.18127|10.59905
mv20190522002|어린 의뢰인|3|0.7973103333333335|0.35185|2.01874
mv20190523001|김군|1|0.041899000000000006|0.00474|0.1345
mv20190523001|김군|2|0.056451666666666685|0.02025|0.14377
mv20190523001|김군|3|0.047709666666666664|0.01167|0.14859
mv20190523002|너의 목소리|1|0.016950666666666662|0.00775|0.05151
mv20190523002|너의 목소리|2|0.04324399999999999|0.01363|0.11213
mv20190523002|너의 목소리|3|0.013593000000000001|0.00707|0.03185
mv20190523003|더 보이|1|0.701588|0.06778|6.80204
mv20190523003|더 보이|2|1.82337|0.07937|31.64458
mv20190523003|더 보이|3|0.9091449999999999|0.11432|10.42704
mv20190523004|돈키호테를 죽인 사나이|1|0.01936|0.00399|0.11658
mv20190523004|돈키호테를 죽인 사나이|2|0.035022|0.007|0.12569
mv20190523004|돈키호테를 죽인 사나이|3|0.021326333333333336|0.00195|0.10378
mv20190523005|로제타|1|0.025814333333333335|0.01001|0.08224
mv20190523005|로제타|2|0.04134999999999999|0.0125|0.11402
mv20190523005|로제타|3|0.013914666666666669|0.01001|0.01958
mv20190523006|비질란테|1|0.164268|0.04594|0.78121
mv20190523006|비질란테|2|0.11336733333333332|0.05979|0.29047
mv20190523006|비질란테|3|0.08658900000000001|0.04646|0.20921
mv20190523007|시민 노무현|1|0.043814000000000006|0.00271|0.2312
mv20190523007|시민 노무현|2|0.09028900000000001|0.00948|0.49336
mv20190523007|시민 노무현|3|0.008445000000000001|0.00353|0.02409
mv20190523008|알라딘|1|3.3060886666666667|2.09382|5.55517
mv20190523008|알라딘|2|15.181417333333334|10.33674|19.85273
mv20190523008|알라딘|3|12.848706666666665|10.08648|18.59667
mv20190523009|언더 더 씨2|1|0.026665333333333336|0.01408|0.1034
mv20190523009|언더 더 씨2|2|0.073371|0.02131|0.41662
mv20190523009|언더 더 씨2|3|0.03773866666666666|0.02138|0.05821
mv20190523010|해피타임 스파이|1|0.021934999999999996|0.00421|0.09383
mv20190523010|해피타임 스파이|2|0.10735000000000001|0.02387|0.3084
mv20190523010|해피타임 스파이|3|0.01715133333333333|0.00873|0.03291
mv20190524001|기동전사 건담 내러티브|1|0.03906933333333333|0.01295|0.18632
mv20190524001|기동전사 건담 내러티브|2|0.05854066666666667|0.0125|0.22533
mv20190524001|기동전사 건담 내러티브|3|0.011779333333333333|0.00798|0.01958
mv20190529001|0.0mhz|1|1.7501360000000001|0.28023|16.38287
mv20190529001|0.0mhz|2|2.997457|0.42762|14.84447
mv20190529001|0.0mhz|3|0.3673|0.22578|0.68948
mv20190529002|고질라: 킹 오브 몬스터|1|0.870332|0.23286|3.28556
mv20190529002|고질라: 킹 오브 몬스터|2|2.201475|0.28505|16.01332
mv20190529002|고질라: 킹 오브 몬스터|3|0.5804933333333334|0.24408|2.11559
mv20190529003|보희와 녹양|1|0.018378333333333333|0.00338|0.04255
mv20190529003|보희와 녹양|2|0.04660866666666666|0.02131|0.13669
mv20190529003|보희와 녹양|3|0.28878233333333336|0.0265|3.43566
mv20190529004|우리 지금 만나|1|0.043312|0.00361|0.65114
mv20190529004|우리 지금 만나|2|0.03765566666666668|0.01634|0.13104
mv20190529004|우리 지금 만나|3|0.01673166666666667|0.00813|0.0848
mv20190529005|파리의 딜릴리|1|0.031427333333333335|0.00097|0.11055
mv20190529005|파리의 딜릴리|2|0.11045566666666666|0.03554|0.20756
mv20190529005|파리의 딜릴리|3|0.04047466666666668|0.02628|0.11018
mv20190530002|소은이의 무릎|1|0.010593333333333333|0.0015|0.03855
mv20190530002|소은이의 무릎|2|0.013706666666666666|0.00542|0.04993
mv20190530002|소은이의 무릎|3|0.0027740000000000004|0.00112|0.00707
mv20190530003|아녜스가 말하는 바르다|1|0.010717000000000003|0.00218|0.05437
mv20190530003|아녜스가 말하는 바르다|2|0.030206|0.00979|0.07101
mv20190530003|아녜스가 말하는 바르다|3|0.005224333333333335|0.00203|0.01046
mv20190530004|아이 아이 가사: 다시 만난 그날|1|0.003379411764705882|0.0009|0.01423
mv20190530004|아이 아이 가사: 다시 만난 그날|2|0.0015192|0.00045|0.00421
mv20190530004|아이 아이 가사: 다시 만난 그날|3|0.0007685185185185184|0.00037|0.00173
